T1d,rain_day2,Precipitation of Coldest Quarter,T2d,rain_day3,T9d,Mean Diurnal Range,rain_accel,rain_frontload,T3d,month,T10d,T5d,T4d,T8d,T6d,T7d,Secondorder Streams  Mean Length,Source Catchment Area,Mean Temperature of Warmest Quarter,FirstSecond Bifurcation Ratio,Road Density,2010_GDP_PC_PPP,Min Temperature of Coldest Month,Precipitation of Wettest Quarter,Sinuosity Index,Temperature Seasonality,Catchment Relief,ThirdForth Stream Length Ratio,Mean Temperature of Driest Quarter,Precipitation of Driest Quarter,gauge_flood_count,Fitness Ratio,FirstSecond Stream Length Ratio,2015_GDP_PPP,Relief Ratio,Form Factor,Annual Precipitation,Area variation (%),Precipitation of Wettest Month
-0.011517838,-0.0016213915,-0.17069371,-0.011042619,-0.020587677,0.00052259694,-0.32093728,0.0050081103,-0.030622903,-0.0018312052,0.0012410199,-0.002337799,0.007146604,0.0062609687,0.0073005897,-7.7861376e-05,-0.013526043,-0.013458431,-0.0021512092,0.018784462,-0.104911536,0.027689207,0.09368532,-0.034846153,0.028782655,0.018463995,-0.032784566,0.013933933,-0.012662655,0.016848145,0.1902927,0.0038558894,0.0038546312,-0.00030436754,-0.0060321377,-0.0017932728,0.0012181355,-0.031392477,0.002542314,-0.00690562
-0.34701014,0.018067177,-0.16677786,-0.0443413,0.0028701532,0.00039947493,-0.34331888,-0.03286336,-0.03484447,-0.02410572,0.0013087867,-0.0062327366,0.007146604,0.008197741,0.0074199745,0.003201015,-0.013526043,-0.016993213,0.0018768663,0.018149426,-0.115568504,0.025870856,0.09390252,-0.036445078,0.019819712,0.018544331,-0.045644175,0.013889829,-0.01335571,0.016848145,0.16982464,0.01345481,0.0031143443,0.0026342082,-0.0063219,-0.0017932728,0.0012181355,-0.038687706,0.0021219966,-0.01187972
-0.40250775,0.018096551,-0.17166646,-0.0443413,0.008514739,0.00045672973,-0.37449202,-0.03286336,-0.034836106,-0.02410572,0.001482683,-0.0062327366,-0.014216807,-0.02429976,0.0040201214,0.004488021,0.004184673,-0.019870225,0.0014916261,0.02102026,-0.110750824,0.026058327,0.09502666,-0.037259266,0.0181781,0.018544331,-0.048722338,0.013125673,-0.01335571,0.016848145,0.18276377,0.013978893,0.012300857,0.0030241976,-0.007936676,-0.0017932728,0.0012181355,-0.04132842,0.0021219966,-0.013149489
0.34600917,-0.0062382035,-0.14836454,0.014207788,-0.011989348,0.005757633,-0.32808828,0.0010199468,0.04220684,-0.001486448,-0.00056719535,-0.00083299977,0.007464263,0.006894351,0.00391653,0.0020072418,0.000830421,-0.013054322,0.0012815726,0.021148324,-0.11987338,0.023531497,0.115908384,-0.02751379,0.027994096,0.023400292,-0.028798968,0.013933933,-0.013152717,0.010104124,0.1930904,-0.0042600827,0.0014824786,0.0025494073,-0.0060321377,-0.0018653009,0.0005753325,-0.012712632,0.0028969108,-0.01117631
0.5531603,-0.0020881298,0.09139622,0.015405054,-0.011711087,0.005501924,-0.31874177,0.0012300343,0.01471582,0.0047010314,-0.00043353706,-0.0018131225,0.009427303,0.011632835,0.0029957679,0.0012001267,-0.0035562264,-0.007856243,0.0024417192,0.027378095,-0.14962563,-0.031749576,-0.021330122,-0.048439637,0.029412804,-0.032899216,-0.025691992,0.0105148675,-0.010147029,0.009981996,0.1123391,-6.0029124e-05,-0.000529413,-0.0031843362,-0.00639849,-0.0020277686,0.0035312155,-0.03771609,-0.0049644466,-0.025610078
0.5818824,-0.005623811,0.088833086,0.06716828,0.07304082,0.0061036637,-0.31687754,0.0025817254,0.04250861,0.017354634,-0.0014888154,-0.00083299977,0.009862003,0.017115247,0.0029966997,0.0010974628,-0.0059075756,-0.010239718,0.0028480534,0.028390456,-0.15943992,-0.033332806,-0.023517616,-0.048439637,0.037179098,-0.0204351,-0.02494874,0.0105148675,-0.010614518,0.009981996,0.11906155,0.0005487951,-0.0010010451,-0.0042679165,-0.0069532837,-0.0019841897,0.0035312155,-0.036335304,-0.0021682973,-0.0257779
-0.40881535,0.010229378,0.08708939,-0.041885722,0.018345835,0.011404947,-0.41066432,-0.030647635,-0.017577916,-0.031166898,0.0016851906,0.00089178514,-0.029033413,-0.03809045,-0.017196316,0.0032023329,0.0047010966,-0.032309532,0.00062925986,0.0285424,-0.19039643,-0.047016364,-0.022632828,-0.0586652,-0.003532119,-0.016863395,-0.04520637,0.009706608,-0.011293502,0.016726017,0.07534133,-0.005096298,-0.003379364,-0.009577809,-0.011546127,-0.0020277686,0.0041740187,-0.057577375,-0.00439916,-0.03770349
-0.060270272,0.019846048,0.095146194,-0.009105228,-0.01363713,0.0007845813,-0.32548702,0.0020372462,-0.035847172,0.0049353614,-0.00052550074,-0.0013576761,0.009087723,0.012949553,0.004905765,0.002961996,0.0039991164,-0.001918538,-0.00315572,0.028144915,-0.15728569,-0.04567599,-0.018770803,-0.05625209,0.022298345,-0.0198051,-0.045584742,0.010484431,-0.011330144,0.016726017,0.108696945,-0.00430643,0.00036231126,-0.0027347263,-0.00639849,-0.0020277686,0.0041740187,-0.054483406,-0.006488646,-0.026885914
-0.41185743,-0.0023662231,0.09136799,-0.0061109657,0.040770274,0.0012358258,-0.36499524,-0.025290119,-0.03501897,0.0072195334,-0.0016330356,-0.0052526137,0.009522422,0.018425994,0.004932142,0.0021139341,0.0039991164,-0.021614647,0.0013197033,0.02835376,-0.1818733,-0.048286173,-0.021379877,-0.05713164,0.02072938,-0.016863395,-0.03901416,0.009706608,-0.011330144,0.016726017,0.081760086,-0.005010164,-0.002419285,-0.0047937487,-0.008871477,-0.0020277686,0.0041740187,-0.055049945,-0.004042186,-0.03004102
0.05921817,-0.0065787667,0.09682756,0.014958042,-0.025016107,0.005501924,-0.30954808,0.0029446417,0.043818846,0.01506919,-0.0013968518,-0.0018131225,0.009087723,0.014514594,0.0064976555,-0.0010903041,-0.013314596,-0.0066722007,-0.0029791645,0.02370733,-0.17562504,-0.047570437,-0.018491324,-0.05615229,0.028087059,-0.020096123,-0.03250198,0.0105148675,-0.009615653,0.013833418,0.104217194,-0.002052095,0.0018427398,-0.0022224663,-0.00639849,-0.0019841897,0.0035312155,-0.04908094,-0.0073827063,-0.024594445
-0.40852493,0.010229378,0.08708939,-0.041885722,0.01811751,0.011404947,-0.41271365,0.0027143112,-0.017552994,-0.031166898,0.0016851906,0.00089178514,-0.029033413,-0.03809045,-0.017196316,0.0032023329,0.0047486876,-0.03211444,0.00062925986,0.028556162,-0.19064967,-0.04961733,-0.022632828,-0.0586652,-0.003532119,-0.016863395,-0.043016307,0.009706608,-0.011293502,0.016726017,0.07534133,-0.004557596,-0.003379364,-0.009577809,-0.011546127,-0.0020277686,0.0041740187,-0.054934897,-0.00439916,-0.036689382
-0.40852493,0.010229378,0.08708939,-0.041885722,0.01811751,0.011404947,-0.41271365,0.0027143112,-0.017552994,-0.031166898,0.0016851906,0.00089178514,-0.029033413,-0.03809045,-0.017196316,0.0032023329,0.0047486876,-0.03211444,0.00062925986,0.028556162,-0.19064967,-0.04961733,-0.022632828,-0.0586652,-0.003532119,-0.016863395,-0.043016307,0.009706608,-0.011293502,0.016726017,0.07534133,-0.004557596,-0.003379364,-0.009577809,-0.011546127,-0.0020277686,0.0041740187,-0.054934897,-0.00439916,-0.036689382
-0.40852493,0.010229378,0.08708939,-0.041885722,0.01811751,0.011404947,-0.41271365,0.0027143112,-0.017552994,-0.031166898,0.0016851906,0.00089178514,-0.029033413,-0.03809045,-0.017196316,0.0032023329,0.0047486876,-0.03211444,0.00062925986,0.028556162,-0.19064967,-0.04961733,-0.022632828,-0.0586652,-0.003532119,-0.016863395,-0.043016307,0.009706608,-0.011293502,0.016726017,0.07534133,-0.004557596,-0.003379364,-0.009577809,-0.011546127,-0.0020277686,0.0041740187,-0.054934897,-0.00439916,-0.036689382
-0.40852493,0.010229378,0.08708939,-0.041885722,0.01811751,0.011404947,-0.41271365,0.0027143112,-0.017552994,-0.031166898,0.0016851906,0.00089178514,-0.029033413,-0.03809045,-0.017196316,0.0032023329,0.0047486876,-0.03211444,0.00062925986,0.028556162,-0.19064967,-0.04961733,-0.022632828,-0.0586652,-0.003532119,-0.016863395,-0.043016307,0.009706608,-0.011293502,0.016726017,0.07534133,-0.004557596,-0.003379364,-0.009577809,-0.011546127,-0.0020277686,0.0041740187,-0.054934897,-0.00439916,-0.036689382
-0.35254315,0.0071389023,-0.19700478,-0.036862295,0.043155063,0.015850319,-0.25659323,0.0007851617,-0.026812205,-0.02036336,0.001643496,0.0010646123,-0.03103267,-0.018046018,-0.007494211,0.0010553201,0.0049339267,0.058638886,0.0016786391,0.024831144,0.09252168,0.0198787,0.074858874,-0.025402518,-0.00865477,-0.007848153,-0.056817174,0.013125673,-0.019364959,-0.050054304,0.17391936,0.013795235,-0.00037252417,0.008859728,-0.0053948383,-0.003040412,0.00029522856,-0.0670881,-0.0074283103,-0.007962083
0.5812301,-0.0027471767,-0.17290515,0.013333443,0.051442314,0.0047688126,-0.22805056,0.0016748523,0.06789519,-0.0032801528,-0.00056719535,0.0016317279,0.009985209,0.008139194,0.0018760822,0.0039673373,0.0017546919,0.039386954,0.003090152,0.02470461,0.07980964,0.013469248,0.098117575,-0.01576273,0.028232764,0.00029524966,-0.026025346,0.013933933,-0.015345853,-0.033060547,0.19373755,0.011577751,5.340531e-06,0.004126361,-0.00080199516,-0.0031124405,-0.00034757436,-0.047919378,-0.02043368,-0.0032306905
-0.35564694,0.0071389023,-0.19453569,-0.036862295,0.036269836,-0.013574067,-0.2499576,0.0032720002,0.047805842,-0.020277457,-0.0014869425,-0.0017837428,-0.031054594,-0.023193143,-0.0075009204,0.0009526563,0.004933031,0.057526816,0.0016786391,0.024902567,0.10713903,0.020665672,0.06952805,-0.02127109,-0.009980516,-0.0070423516,-0.05563249,0.013125673,-0.019364959,-0.050054304,0.16336764,0.007900069,-0.00037252417,0.009016061,-0.0053948383,-0.0031124405,-0.00034757436,-0.0670881,-0.007646285,-0.011488298
-0.31003848,0.0071389023,-0.21371414,-0.036862295,0.03692822,-0.013574067,-0.24668133,0.0017844526,0.04778146,-0.020277457,-0.0013816999,-0.0017837428,-0.031054594,-0.023193143,-0.007979991,-0.005760949,0.004980622,0.042296138,0.0016786391,0.024910485,0.10594321,0.019448843,0.07038283,-0.02344132,-0.009980516,-0.0070423516,-0.057826396,0.013903497,-0.019364959,-0.050054304,0.17048343,0.008611109,-0.00037252417,0.009016061,-0.0053948383,-0.0031124405,-0.00034757436,-0.06976963,-0.007646285,-0.011488298
-0.35254315,0.0067339847,-0.19700478,-0.036862295,0.043116376,0.015850319,-0.25659323,-0.03458472,-0.0314771,-0.02036336,0.001643496,0.0010646123,-0.03103267,-0.018046018,-0.007494211,0.0010553201,0.0049339267,0.058638886,0.0014057884,0.02476668,0.09252168,0.018633612,0.074858874,-0.025402518,-0.00865477,-0.007848153,-0.056613553,0.013125673,-0.019364959,-0.050054304,0.17391936,0.013781925,-0.00037252417,0.0091508115,-0.0053948383,-0.003040412,0.00029522856,-0.06747156,-0.0074283103,-0.008976199
-0.35254315,0.0067339847,-0.19700478,-0.036862295,0.043116376,0.015850319,-0.25659323,-0.03458472,-0.0314771,-0.02036336,0.001643496,0.0010646123,-0.03103267,-0.018046018,-0.007494211,0.0010553201,0.0049339267,0.058638886,0.0014057884,0.02476668,0.09252168,0.018633612,0.074858874,-0.025402518,-0.00865477,-0.007848153,-0.056613553,0.013125673,-0.019364959,-0.050054304,0.17391936,0.013781925,-0.00037252417,0.0091508115,-0.0053948383,-0.003040412,0.00029522856,-0.06747156,-0.0074283103,-0.008976199
-0.35254315,0.0067339847,-0.19700478,-0.036862295,0.043116376,0.015850319,-0.25659323,-0.03458472,-0.0314771,-0.02036336,0.001643496,0.0010646123,-0.03103267,-0.018046018,-0.007494211,0.0010553201,0.0049339267,0.058638886,0.0014057884,0.02476668,0.09252168,0.018633612,0.074858874,-0.025402518,-0.00865477,-0.007848153,-0.056613553,0.013125673,-0.019364959,-0.050054304,0.17391936,0.013781925,-0.00037252417,0.0091508115,-0.0053948383,-0.003040412,0.00029522856,-0.06747156,-0.0074283103,-0.008976199
-0.39737388,0.009330784,-0.15299714,-0.042207386,0.027379382,0.010949211,-0.3787778,0.0043184566,-0.013863149,-0.023245957,0.001643496,0.00089178514,-0.02554556,-0.024268208,-0.013408574,-0.0037994743,0.004981518,-0.03717739,0.0016433026,0.018958768,-0.1299676,0.006301288,0.088145,-0.039920393,-0.0072551267,-0.020880401,-0.054555666,0.013125673,-0.013595603,0.027511476,0.17773502,0.023419777,-0.003379364,0.010755631,0.034272663,-0.0017932728,0.0022137845,-0.062744424,-0.041665737,-0.01568939
-0.3379737,0.006950289,-0.22275938,-0.032161396,0.049685996,0.013916438,0.2552206,-0.033068076,-0.032445822,-0.01518639,0.0015120491,0.0022774034,-0.020196242,-0.010666302,-0.011533351,-0.0028536993,0.0049339267,0.05681775,0.0135288825,0.037427228,0.085188285,0.018633612,0.08582318,-0.04413972,0.0012138281,0.045142837,-0.056752164,0.0054520327,-0.024081092,-0.1360436,0.02447219,-0.006312793,0.0009104882,0.007513297,0.04499769,0.0010684282,0.0014112605,-0.04675123,0.0017085329,-0.008435128
-0.31490186,0.006950289,-0.2901539,-0.033982262,0.0212086,0.004108266,-0.51267856,0.0023018047,-0.055851392,-0.028408615,0.0015120491,0.0021997858,-0.03103267,-0.050676428,0.013769231,0.0010351344,0.0049339267,0.004859046,0.0015918997,0.018678978,0.06949714,0.0198787,-0.04838833,-0.042824823,0.015398134,0.020036157,-0.05158465,0.015583651,-0.021535926,0.025870975,-0.1268535,0.008530318,-0.00037252417,0.008883423,-0.007393045,0.00030946263,0.0065358263,-0.040652633,0.0015485027,-0.006649879
-0.3561655,0.009952007,-0.1448699,-0.036717784,0.014090302,-0.018037282,-0.48037001,0.004372751,0.02966342,-0.030878905,0.0015120491,-0.0019565702,-0.02127058,-0.04827691,-0.021785785,-0.0014847984,0.004933348,-0.019810501,0.0018647504,0.019233095,-0.14752166,0.006205235,0.070596114,-0.038544156,-0.005339726,0.01786048,-0.057940472,0.010287611,-0.021499284,0.017189922,-0.044469543,0.0028324793,0.008358404,0.008539491,-0.011496395,-0.0018653009,0.004767055,-0.042083137,0.00094788865,-0.01649448
-0.008048681,-0.0018201516,-0.14095022,-0.010364995,-0.014529278,-0.018083917,-0.41329554,-0.0003302857,0.031820647,0.003702118,-0.0005103932,-0.003240117,0.0071246834,0.017498335,-0.01712992,0.0030236354,0.004980622,0.0032600872,-0.0021512092,0.021872198,-0.13665254,0.006087581,0.076960504,-0.03613104,0.004450906,0.018715084,-0.04296335,0.011065435,-0.021499284,0.017189922,-0.04140611,-0.010824147,0.002176947,0.0011734458,-0.007408633,-0.0018653009,0.004767055,-0.027243154,0.002275753,-0.010991833
-0.23868069,0.009952007,-0.10391599,-0.025210014,0.051400207,0.019750861,0.3131774,-0.04940456,-0.016139682,-0.010080132,0.0015120491,0.0016971093,-0.008153691,-0.009897714,-0.014223699,0.011489987,0.004981518,0.06417937,0.00087936956,0.03896756,-0.08124343,0.028116155,0.06323744,-0.03249591,-0.005376365,-0.039441317,-0.04533873,-0.008036392,-0.015135576,0.059694353,-0.022910839,-0.18909274,-0.0024757625,0.009100894,0.050781224,0.00085099274,0.0006250348,0.23055282,-0.0128208855,0.2867515
-0.32696885,0.006950289,0.18140996,-0.031399943,0.034611482,0.02829723,0.2897128,-0.033068076,-0.027454227,-0.012351469,0.0015120491,0.0016791241,-0.019837966,-0.0048347483,-0.005174376,0.0028976828,0.0049339267,0.056383774,0.0071084276,0.035157643,0.12445074,0.021706358,0.030625124,-0.06652102,-0.0060585896,0.045142837,-0.07260107,0.0044271476,-0.023165902,-0.1360436,-0.05445011,-0.0066228705,0.000850879,0.012631763,-0.003619515,0.0010684282,0.00065542094,-0.050230317,0.0026610044,-0.02568747
-0.26615673,0.006950289,0.257377,-0.027430026,0.05555748,0.029128214,0.65611535,-0.024008138,-0.023756228,-0.012754415,0.02127582,0.0033967206,-0.013877153,-0.0064991633,-0.0034650497,0.008942761,0.0049339267,0.07706736,0.01502865,0.046241436,0.067388475,0.029345721,-0.0046280273,-0.04707174,-0.0077798576,-0.033708956,-0.06616844,-0.009368479,0.03222496,0.058537506,-0.015682697,-0.0067141457,0.013384906,0.0009945397,-0.003619515,0.0023214095,0.018607663,-0.039998025,0.0026610044,0.2824741
-0.26816246,0.0073552085,0.25438717,-0.027430026,0.047841292,0.024090096,0.6406835,-0.0014001714,0.03657255,-0.012668515,0.02127582,0.0029110948,-0.013877153,-0.0064731054,-0.003471759,0.008840097,0.004933348,0.0773945,0.0153015,0.046381693,0.07619028,0.030661695,-0.0055157524,-0.047337532,-0.009105601,-0.03290315,-0.06722365,-0.009368479,0.03222496,0.058537506,-0.014359446,-0.010892212,0.013384906,0.0007034566,-0.003619515,0.0023649887,0.01848739,-0.030046418,0.0027474563,0.27039456
-0.26615673,0.006950289,0.25947523,-0.027430026,0.05555748,0.029128214,0.65611535,-0.024008138,-0.023756228,-0.012754415,0.02127582,0.0033967206,-0.013877153,-0.0064991633,-0.0034650497,0.0073389965,0.0049339267,0.076572865,0.01502865,0.046241436,0.067388475,0.029345721,-0.0046280273,-0.04707174,-0.0077798576,-0.033708956,-0.06616844,-0.009368479,0.03222496,0.058537506,-0.015682697,-0.0067141457,0.013384906,0.0009945397,-0.003619515,0.0023214095,0.018607663,-0.039998025,0.0026610044,0.2824741
-0.019005384,-0.0008439358,0.23611504,-0.01606567,-0.007870056,-0.0024460303,0.5621071,0.00516891,0.046686754,0.0009734739,0.011024651,0.0028009068,0.0053056558,0.0050370432,-0.005479103,-0.003151719,0.0041840947,0.05462256,0.033719078,0.046354573,0.08527959,0.031359136,-0.006022227,-0.045992427,0.022048477,-0.032048542,-0.054055337,-0.009658383,0.023339488,0.058537506,-0.013521234,-0.018474873,-0.003455091,-0.0042083673,-0.00060682296,0.0023649887,0.01848739,-0.033974558,0.0040753204,0.2402024
-0.017473534,0.008517882,0.23611504,-0.015914006,-0.05863921,-0.0026883516,0.529454,0.00076363486,-0.0074575464,0.00088757416,0.011024651,-0.00023339677,0.0053056558,0.004660024,-0.0054723937,-0.0041156644,0.0035092935,0.054484952,0.033719078,0.046283178,0.07329191,0.029853858,-0.006022227,-0.045992427,0.02344289,-0.033233754,-0.059313707,-0.009658383,0.023617186,0.058537506,-0.013463734,-0.018824492,-0.0042406516,-0.003684248,-0.00060682296,0.0023214095,0.01848739,-0.031519398,0.0037207238,0.24400152
-0.27294916,0.008115592,0.23931564,-0.028891515,-0.048413947,-0.0035948202,0.5713227,0.00076363486,-0.025494937,0.0008341163,0.02127582,-0.0042177886,0.0053056558,0.004888564,-0.005583857,-0.0041156644,0.0035092935,0.054527827,0.015287143,0.04572953,0.080050044,0.03065498,-0.004742861,-0.046154447,0.014493121,-0.033233754,-0.057228163,-0.009368479,0.032953404,0.058537506,-0.011217348,-0.008138721,-0.0015019993,-0.0021776268,-0.0008965854,0.0023214095,0.018607663,-0.0368582,0.0033542418,0.2720364
-0.2673848,0.0073552085,0.25947523,-0.027648479,0.05566637,0.029128214,0.65385205,0.001820375,-0.021785706,-0.012754415,0.02127582,0.0033967206,-0.013877153,-0.014912349,-0.0045322115,0.0073389965,0.0049339267,0.071948186,0.01502865,0.046278384,0.067388475,0.030842453,-0.0046280273,-0.04707174,-0.0077798576,-0.033708956,-0.06379901,-0.009368479,0.03222496,0.058537506,-0.015223269,-0.0067776786,0.013384906,0.0008079258,-0.003619515,0.0023214095,0.018607663,-0.03961457,0.0026610044,0.2741937
-0.26650855,0.006950289,0.25947523,-0.027648479,0.05555748,0.029128214,0.65634966,-0.024008138,-0.023756228,-0.012754415,0.02127582,0.0033967206,-0.013877153,-0.0064991633,-0.00661526,0.0073389965,0.0049339267,0.076572865,0.01502865,0.046241436,0.067388475,0.029345721,-0.0046280273,-0.04707174,-0.0077798576,-0.033708956,-0.06268234,-0.009368479,0.03222496,0.058537506,-0.015682697,-0.0067141457,0.013384906,0.0009945397,-0.003619515,0.0023214095,0.018607663,-0.039998025,0.0026610044,0.2824741
-0.24722606,-0.000579081,0.23535122,-0.016642448,-0.00022407081,0.00012823932,0.60166615,0.00076363486,-0.0065996978,0.0008341163,0.011092418,0.0040844535,0.007474789,0.004888564,0.0014770798,0.0087706875,0.004184673,0.054640237,0.015287143,0.045733057,0.065303035,0.030312056,-0.005968397,-0.046934225,0.0144244535,-0.03285435,-0.05883204,-0.009702488,0.03222496,0.058537506,-0.009351884,-0.008787772,0.0039149574,-0.0019888368,-0.0008965854,0.0023214095,0.01848739,-0.038037866,0.0033542418,0.26863968
-0.28638342,-0.0021936283,0.23931564,-0.016642448,-0.048288,-0.0036930302,0.54138404,0.0053606294,-0.02571055,0.00088757416,-0.011440295,-0.0042177886,0.005283735,0.0045376024,-0.005785765,-0.004170001,-0.007954121,0.05483809,0.015287143,0.045745343,0.08252456,0.032151118,-0.004742861,-0.046154447,0.014333556,-0.033233754,-0.050719418,-0.009338043,0.032953404,0.058537506,-0.011734157,-0.008312399,-0.0022904403,-0.0033984429,-0.0008965854,0.0023214095,0.018607663,-0.037001003,0.0033542418,0.27109993
-0.28675482,-0.00060845533,0.23944668,-0.029043179,-0.0023137985,-0.0043517845,0.5869982,0.0011778302,-0.028336432,0.0008341163,-0.011348331,-0.015531002,0.005283735,0.0049012955,-0.0016539643,-0.0041156644,-0.01347877,0.049590867,0.015014293,0.040822092,0.08321886,0.03143746,-0.004742861,-0.046154447,0.014333556,-0.03285435,-0.048318688,-0.009368479,0.026541814,0.058537506,-0.011217348,-0.008805872,-0.0015019993,-0.0028218576,-0.0008965854,0.0023214095,0.018607663,-0.0368582,0.0033542418,0.2723093
-0.26586634,0.006950289,0.257377,-0.027430026,0.054628167,0.029128214,0.654066,0.00067217933,-0.023731308,-0.012754415,0.02127582,0.0033967206,-0.013877153,-0.0064991633,-0.0034650497,0.008942761,0.004981518,0.07726245,0.01502865,0.0462997,0.06748572,0.030661695,-0.0046280273,-0.04707174,-0.0077798576,-0.033708956,-0.06500607,-0.009368479,0.03222496,0.058537506,-0.015682697,-0.0098300055,0.013384906,0.0009945397,-0.003619515,0.0023214095,0.018607663,-0.030046418,0.0026610044,0.2741937
-0.26586634,0.006950289,0.257377,-0.027430026,0.054628167,0.029128214,0.654066,0.00067217933,-0.023731308,-0.012754415,0.02127582,0.0033967206,-0.013877153,-0.0064991633,-0.0034650497,0.008942761,0.004981518,0.07726245,0.01502865,0.0462997,0.06748572,0.030661695,-0.0046280273,-0.04707174,-0.0077798576,-0.033708956,-0.06500607,-0.009368479,0.03222496,0.058537506,-0.015682697,-0.0098300055,0.013384906,0.0009945397,-0.003619515,0.0023214095,0.018607663,-0.030046418,0.0026610044,0.2741937
-0.3183712,0.004504381,0.17907508,-0.031767778,-0.0047598355,-0.0047672354,0.2605347,0.0014123966,-0.03207666,0.0008473099,0.00028486882,-0.007236776,0.0061860867,0.004360708,0.003950742,-0.0010456181,-0.01347877,0.036509547,0.013734708,0.03008529,0.12558247,0.022682145,0.031619497,-0.08072583,0.01612349,0.04561804,-0.061101034,-0.005412164,-0.021362627,-0.1360436,-0.05119301,-0.009003625,0.0051014195,0.009364789,-0.0008965854,0.0010684282,0.00065542094,-0.04284874,0.002733084,-0.025541788
0.017100377,-0.00038553332,0.1781249,-0.014497273,-0.01190835,-0.0044112755,0.26535508,0.0012303479,-0.03304335,0.001021684,0.00036554097,-0.0023888412,0.0065218145,0.0063606077,0.003460445,-0.0015211331,-0.012854195,-0.011482997,0.0326241,0.040549673,0.0850848,0.027276237,0.029115047,-0.06205643,0.028782932,-0.03332058,-0.05084884,0.0026393624,-0.021918286,0.03230094,-0.028181294,-0.019022156,0.0036623904,-0.0030572056,-0.0037124008,0.0003843115,0.0022190728,-0.03153946,0.0039044244,-0.021401197
-0.0079688495,-0.00038553332,0.1781249,-0.014497273,-0.0104751,-0.0043540206,0.26347566,0.0018818618,-0.032785513,0.001021684,0.00036554097,-0.0023888412,0.0065218145,0.006686317,0.0032363853,-0.0011495259,-0.013314019,-0.005068494,0.03235125,0.040519472,0.084335424,0.027024593,0.029115047,-0.06292353,0.028245745,-0.032941174,-0.050829045,0.0026393624,-0.022611337,0.045038257,-0.028181294,-0.019022156,0.0036623904,-0.0030572056,-0.0037124008,0.0003843115,0.0022190728,-0.03283285,0.0039044244,-0.02231043
0.017100377,-0.00038553332,0.1781249,-0.014497273,-0.01190835,-0.0044112755,0.26818258,0.0012303479,-0.03304335,0.001241706,0.00036554097,-0.0023888412,0.0065218145,0.0063606077,0.0034845506,-0.0009220842,-0.012827707,-0.018793263,0.0326241,0.040549673,0.06675333,0.027276237,0.029115047,-0.062166438,0.028782932,-0.03332058,-0.05084884,0.0026393624,-0.021918286,0.03230094,-0.030019268,-0.019022156,0.0036623904,-0.0030572056,-0.0037124008,0.0003843115,0.0022190728,-0.03153946,0.019298369,-0.021401197
-0.28948885,-0.0053646457,0.17553622,-0.01487026,-0.00045596715,-0.0044112755,0.26737812,0.0016445431,-0.03196989,0.001241706,0.00032656343,-0.0062837787,0.0065218145,0.007079972,0.0034691344,-0.0009220842,-0.012827707,-0.015673442,0.014368722,0.03996582,0.08208138,0.028255694,0.029462988,-0.06332147,0.019295966,-0.03332058,-0.049233817,0.0026256945,-0.022102537,0.045038257,-0.019844683,-0.009335059,0.003565307,-0.0036370284,-0.0040021627,0.0003843115,0.0022190728,-0.037436217,0.018931886,-0.024723802
-0.0023112088,-0.00038553332,0.1781249,-0.014497273,-0.0104751,-0.0043540206,0.2664132,0.0018818618,-0.032785513,0.001021684,0.00036554097,-0.0023888412,0.0065218145,0.006686317,0.0032363853,-0.0011495259,-0.013314019,-0.01810239,0.03235125,0.040519472,0.06600394,0.027024593,0.029115047,-0.06292353,0.028245745,-0.032941174,-0.050829045,0.0026393624,-0.021895712,0.045038257,-0.030019268,-0.019022156,0.0036623904,-0.0030572056,-0.0037124008,0.0003843115,0.0022190728,-0.03283285,0.019298369,-0.02231043
-0.31372955,0.0064626755,0.21514498,-0.0321863,0.025811825,0.027350865,0.32372108,0.0010062127,-0.022728834,-0.013949298,0.002427467,0.0019433766,-0.018510344,-0.021800315,-0.0037724276,0.0019324467,0.0047010966,-0.037179668,0.018781729,0.04709818,0.0555487,0.030158123,0.030575253,-0.06774657,-0.0060585896,0.045172885,-0.059412118,-0.008869531,0.0560025,0.05100958,-0.038260974,0.0075631705,0.013384906,-0.010263942,-0.0035662355,0.0003843115,0.004666154,-0.06324447,0.018054951,-0.03053031
-0.31401992,0.006057758,0.21514498,-0.0321863,0.025773136,0.027350865,0.32372108,-0.033702612,-0.027841255,-0.013949298,0.002427467,0.0019433766,-0.018510344,-0.021800315,-0.0037724276,0.0019324467,0.0047010966,-0.03730346,0.01850888,0.04703371,0.0555487,0.028661393,0.030575253,-0.06774657,-0.0060585896,0.045172885,-0.05830867,-0.008869531,0.0560025,0.05100958,-0.038260974,0.00754986,0.013384906,-0.010420386,-0.0035662355,0.0003843115,0.004666154,-0.06362793,0.018054951,-0.03154443
-0.3160257,0.0064626755,0.21215512,-0.0321863,0.018056951,0.022312747,0.31942707,0.0039037918,0.04489598,-0.013863398,0.002427467,0.0014577508,-0.018510344,-0.021774257,-0.0037791368,0.0018297829,0.0047005177,-0.036976308,0.018781729,0.047173966,0.06827827,0.029977366,0.029687526,-0.06801236,-0.0073843347,0.045978684,-0.059384905,-0.008869531,0.0560025,0.05100958,-0.036937725,0.0071031996,0.013384906,-0.010263942,-0.0035662355,0.00042789063,0.004545881,-0.06098544,0.018141404,-0.03432942
